X1,X2,X3,review,word,POS,d_word,d_POS,Count,topic,sentiment2
2066,13,1,what i do this time of year is simply operate the system manually.,operate,VB,manually,RB,1,Feelings,0
2066,14,1,i keep the program set about 2-4 degrees above what is comfortable and when i get hot i just hit the arrow button to do a temporary override of the program.,override,NN,temporary,JJ,3,NO,0
2066,14,1,i keep the program set about 2-4 degrees above what is comfortable and when i get hot i just hit the arrow button to do a temporary override of the program.,program,NN,keep,VBP,1,NO,0
2066,14,1,i keep the program set about 2-4 degrees above what is comfortable and when i get hot i just hit the arrow button to do a temporary override of the program.,button,NN,hit,VBD,3,NO,0
2066,14,1,i keep the program set about 2-4 degrees above what is comfortable and when i get hot i just hit the arrow button to do a temporary override of the program.,hit,VBD,comfortable,JJ,2,NO,1
2066,14,1,i keep the program set about 2-4 degrees above what is comfortable and when i get hot i just hit the arrow button to do a temporary override of the program.,get,VBP,hot,JJ,1,NO,1
2066,14,1,i keep the program set about 2-4 degrees above what is comfortable and when i get hot i just hit the arrow button to do a temporary override of the program.,hit,VBD,hot,JJ,1,NO,1
2066,14,1,i keep the program set about 2-4 degrees above what is comfortable and when i get hot i just hit the arrow button to do a temporary override of the program.,hit,VBD,just,RB,2,NO,0
2066,15,1,when i get comfortable i hit the run button to reinstate the programmed temperature.,temperature,NN,programmed,JJ,5,Comfort/HVAC,0
2066,15,1,when i get comfortable i hit the run button to reinstate the programmed temperature.,button,NN,hit,VBD,3,NO,0
2066,15,1,when i get comfortable i hit the run button to reinstate the programmed temperature.,temperature,NN,reinstate,VB,1,Comfort/HVAC,0
2066,15,1,when i get comfortable i hit the run button to reinstate the programmed temperature.,temperature,NN,reinstate,VB,1,Control/Occupancy,0
2066,15,1,when i get comfortable i hit the run button to reinstate the programmed temperature.,run,VBN,button,NN,2,NO,0
2066,15,1,when i get comfortable i hit the run button to reinstate the programmed temperature.,get,VBP,comfortable,JJ,1,NO,1
2066,15,1,when i get comfortable i hit the run button to reinstate the programmed temperature.,hit,VBD,comfortable,JJ,2,NO,1
2066,16,1,i like this thermostat because it is easy to override and reinstate program.,thermostat,NN,like,VBP,7,NO,1
2066,16,1,i like this thermostat because it is easy to override and reinstate program.,program,NN,override,VB,4,Control/Occupancy,0
2066,16,1,i like this thermostat because it is easy to override and reinstate program.,override,VB,easy,JJ,7,NO,1
2066,16,1,i like this thermostat because it is easy to override and reinstate program.,like,VBP,easy,JJ,4,NO,1
2066,17,1,if anyone knows of a inexpensive thermostat where i can set my cooling window to +/- 3 degrees let me know.,thermostat,NN,inexpensive,JJ,8,Costs,1
2066,17,1,if anyone knows of a inexpensive thermostat where i can set my cooling window to +/- 3 degrees let me know.,anyone,NN,knows,VBZ,1,NO,0
2066,17,1,if anyone knows of a inexpensive thermostat where i can set my cooling window to +/- 3 degrees let me know.,window,NN,set,VB,1,NO,0
2066,17,1,if anyone knows of a inexpensive thermostat where i can set my cooling window to +/- 3 degrees let me know.,degrees,NNS,let,VB,1,NO,0
2066,17,1,if anyone knows of a inexpensive thermostat where i can set my cooling window to +/- 3 degrees let me know.,let,VB,thermostat,NN,2,NO,0
2066,18,1,it seems this feature is only available on thermostats that cost $ 100 or more.,feature,NN,available,JJ,2,NO,1
2066,18,1,it seems this feature is only available on thermostats that cost $ 100 or more.,cost,VBD,thermostats,NNS,1,NO,0
2066,18,1,it seems this feature is only available on thermostats that cost $ 100 or more.,seems,VBZ,available,JJ,1,NO,1
2067,1,1,would not know the man of my home still has not put it up yet,man,NN,put,VBN,1,NO,0
2067,1,1,would not know the man of my home still has not put it up yet,put,VBN,still,RB,1,NO,0
2067,1,1,would not know the man of my home still has not put it up yet,put,VBN,yet,RB,1,NO,0
2068,1,1,i bought this as a replacement for an older model honeywell programmable thermostat that had batteries that expired that made the unit become temperamental.,unit,NN,temperamental,JJ,1,NO,0
2068,1,1,i bought this as a replacement for an older model honeywell programmable thermostat that had batteries that expired that made the unit become temperamental.,model,NN,older,JJR,6,NO,0
2068,1,1,i bought this as a replacement for an older model honeywell programmable thermostat that had batteries that expired that made the unit become temperamental.,thermostat,NN,programmable,JJ,100,Control/Occupancy,0
2068,1,1,i bought this as a replacement for an older model honeywell programmable thermostat that had batteries that expired that made the unit become temperamental.,expired,VBD,batteries,NNS,1,NO,-1
2068,1,1,i bought this as a replacement for an older model honeywell programmable thermostat that had batteries that expired that made the unit become temperamental.,made,VBD,batteries,NNS,1,NO,0
2068,1,1,i bought this as a replacement for an older model honeywell programmable thermostat that had batteries that expired that made the unit become temperamental.,become,VBN,temperamental,JJ,1,NO,0
2068,1,1,i bought this as a replacement for an older model honeywell programmable thermostat that had batteries that expired that made the unit become temperamental.,made,VBD,temperamental,JJ,1,NO,0
2068,2,1,this new thermostat was smaller than the unit it was replacing.,thermostat,NN,smaller,JJR,2,NO,0
2068,2,1,this new thermostat was smaller than the unit it was replacing.,thermostat,NN,new,JJ,30,NO,0
2068,2,1,this new thermostat was smaller than the unit it was replacing.,replacing,VBG,unit,NN,1,NO,0
2068,3,1,the new thermostat had more features.,thermostat,NN,new,JJ,30,NO,0
2068,3,1,the new thermostat had more features.,features,NNS,more,JJR,3,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,tags,NNS,old,JJ,1,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,thermostat,NN,old,JJ,161,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,one,NN,new,JJ,24,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,unit,NN,installed,VBD,3,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,tags,NNS,fell,VBD,1,NO,-1
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,wire,NN,removed,VBD,1,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,wire,NN,went,VBD,1,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,went,VBD,certain,JJ,1,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,removed,VBD,certain,JJ,1,NO,0
2068,4,1,when i first installed this unit the old tags on the wires fell off as i removed each wire from the old thermostat so i could not be certain which wire went into which position on the new one.,installed,VBD,first,RB,1,NO,0
2068,5,1,"being a little flustered by losing the wire tags, i skimmed the directions and dig not pay close attention to where the wires connected with the thermostat.",attention,NN,close,JJ,2,NO,0
2068,5,1,"being a little flustered by losing the wire tags, i skimmed the directions and dig not pay close attention to where the wires connected with the thermostat.",tags,NNS,losing,VBG,1,NO,-1
2068,5,1,"being a little flustered by losing the wire tags, i skimmed the directions and dig not pay close attention to where the wires connected with the thermostat.",directions,NNS,skimmed,VBD,1,Installation,0
2068,5,1,"being a little flustered by losing the wire tags, i skimmed the directions and dig not pay close attention to where the wires connected with the thermostat.",attention,NN,pay,VB,5,NO,0
2068,5,1,"being a little flustered by losing the wire tags, i skimmed the directions and dig not pay close attention to where the wires connected with the thermostat.",wires,NNS,connected,VBN,3,NO,0
2068,5,1,"being a little flustered by losing the wire tags, i skimmed the directions and dig not pay close attention to where the wires connected with the thermostat.",skimmed,VBD,flustered,JJ,1,NO,0
2068,6,1,i plugged the wires into the back of the unit instead of on the top of the back of the unit.,wires,NNS,plugged,VBD,1,NO,0
2068,7,1,the front of the unit could not be snapped into place because the wires were where the prongs were supposed to be engaged.,front,NN,snapped,VBN,1,NO,0
2068,7,1,the front of the unit could not be snapped into place because the wires were where the prongs were supposed to be engaged.,prongs,NNS,supposed,VBN,1,NO,0
2068,8,1,"the wires were larger in diameter than the prongs, enlarging the holes for the prongs to connect.",wires,NNS,larger,JJR,1,NO,0
2068,8,1,"the wires were larger in diameter than the prongs, enlarging the holes for the prongs to connect.",holes,NNS,enlarging,VBG,1,NO,0
2068,8,1,"the wires were larger in diameter than the prongs, enlarging the holes for the prongs to connect.",prongs,NNS,connect,VB,1,NO,0
2068,8,1,"the wires were larger in diameter than the prongs, enlarging the holes for the prongs to connect.",enlarging,VBG,prongs,NNS,1,NO,0
2068,8,1,"the wires were larger in diameter than the prongs, enlarging the holes for the prongs to connect.",connect,VB,holes,NNS,1,NO,0
2068,9,1,after moving the wires where they were supposed to go and connecting the faceplate in position i could not get the system to turn on.,wires,NNS,moving,VBG,1,NO,0
2068,9,1,after moving the wires where they were supposed to go and connecting the faceplate in position i could not get the system to turn on.,faceplate,NN,connecting,VBG,1,NO,0
2068,9,1,after moving the wires where they were supposed to go and connecting the faceplate in position i could not get the system to turn on.,system,NN,turn,VB,4,NO,0
2068,10,1,i was not sure whether the wires were in the wrong position or if the prongs were not making contact.,position,NN,wrong,JJ,1,Feelings,-1
2068,10,1,i was not sure whether the wires were in the wrong position or if the prongs were not making contact.,prongs,NNS,making,VBG,1,NO,0
2068,10,1,i was not sure whether the wires were in the wrong position or if the prongs were not making contact.,contact,NN,making,VBG,1,NO,0
2068,11,1,"after several adjustments, everything started working.",adjustments,NNS,several,JJ,1,NO,0
2068,11,1,"after several adjustments, everything started working.",everything,NN,started,VBD,1,NO,0
2068,12,1,the unit works great and was easy to program.,unit,NN,works,VBZ,6,NO,1
2068,12,1,the unit works great and was easy to program.,program,VB,easy,JJ,113,Control/Occupancy,1
2068,12,1,the unit works great and was easy to program.,program,VB,easy,JJ,113,Easy/Hard,1
2068,12,1,the unit works great and was easy to program.,works,VBZ,great,JJ,124,Feelings,1
2068,12,1,the unit works great and was easy to program.,works,VBZ,easy,JJ,62,Easy/Hard,1
2068,12,1,the unit works great and was easy to program.,works,VBZ,easy,JJ,62,Easy/Hard,1
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,thermostat,NN,great,JJ,25,Feelings,1
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,thermostat,NN,programmable,JJ,100,Control/Occupancy,0
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,time,NN,take,VB,3,Control/Occupancy,0
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,time,NN,take,VB,3,NO,0
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,wires,NNS,mark,VB,4,Installation,0
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,wires,NNS,mark,VB,4,NO,0
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,directions,NNS,follow,VB,2,NO,0
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,provided,VBN,tags,NNS,1,NO,0
2068,14,1,just take time to mark your wires with the tags provided and follow the directions for how they connect to unit as part of the installation and you will have a great programmable thermostat.,take,VB,just,RB,2,Feelings,0
2068,15,1,worked most of the time,worked,VBD,most,JJS,2,NO,1
2068,15,2,the readings on the screen kept indicating batteries needing replacement even though new batteries had been installed.,batteries,NNS,new,JJ,15,NO,0
2068,15,2,the readings on the screen kept indicating batteries needing replacement even though new batteries had been installed.,readings,NNS,kept,VBD,1,NO,0
2068,15,2,the readings on the screen kept indicating batteries needing replacement even though new batteries had been installed.,batteries,NNS,indicating,VBG,1,NO,0
2068,15,2,the readings on the screen kept indicating batteries needing replacement even though new batteries had been installed.,replacement,NN,needing,VBG,1,NO,0
2068,15,2,the readings on the screen kept indicating batteries needing replacement even though new batteries had been installed.,batteries,NNS,installed,VBN,3,NO,0
2068,15,2,the readings on the screen kept indicating batteries needing replacement even though new batteries had been installed.,needing,VBG,batteries,NNS,1,NO,0
2068,15,2,the readings on the screen kept indicating batteries needing replacement even though new batteries had been installed.,installed,VBN,even,RB,1,NO,0
2070,1,1,"i bought this item, and following the instructions, tried to take it apart to install it.",item,NN,bought,VBD,1,NO,0
2070,1,1,"i bought this item, and following the instructions, tried to take it apart to install it.",instructions,NNS,following,VBG,5,NO,0
2070,1,1,"i bought this item, and following the instructions, tried to take it apart to install it.",take,VB,apart,RB,1,Feelings,0
2070,2,1,"i am not ignorant of such devices, having worked for years in building maintenance.",devices,NNS,such,JJ,1,NO,0
2070,2,1,"i am not ignorant of such devices, having worked for years in building maintenance.",worked,VBN,devices,NNS,1,NO,1
2070,3,1,"but it would not open easily, so i tried to pry the back plate off with a screwdriver.",plate,NN,pry,VB,1,NO,-1
2070,3,1,"but it would not open easily, so i tried to pry the back plate off with a screwdriver.",open,VB,easily,RB,1,NO,0
2070,4,1,"instead of having the back plate come off, the whole thing came apart.",thing,NN,whole,JJ,4,NO,0
2070,4,1,"instead of having the back plate come off, the whole thing came apart.",plate,NN,come,VBN,1,NO,0
2070,4,1,"instead of having the back plate come off, the whole thing came apart.",thing,NN,came,VBD,2,NO,0
2070,4,1,"instead of having the back plate come off, the whole thing came apart.",came,VBD,apart,RB,2,NO,0
2070,5,1,#NAME?,pieces,NNS,other,JJ,1,NO,0
2070,5,1,#NAME?,buttons,NNS,fell,VBD,2,NO,-1
2070,6,1,i felt some rather oily dampness on my fingers.,dampness,NN,felt,VBD,1,NO,0
2070,6,1,i felt some rather oily dampness on my fingers.,dampness,NN,oily,RB,1,NO,0
2070,7,1,"i called honeywell, and a woman i talked to said that she was going to talk me through putting it back together.",woman,NN,honeywell,JJ,1,NO,0
2070,7,1,"i called honeywell, and a woman i talked to said that she was going to talk me through putting it back together.",talked,VBD,woman,NN,1,NO,0
2070,7,1,"i called honeywell, and a woman i talked to said that she was going to talk me through putting it back together.",called,VBD,honeywell,JJ,1,NO,0
2070,7,1,"i called honeywell, and a woman i talked to said that she was going to talk me through putting it back together.",putting,VBG,back,RB,2,NO,0
2070,7,1,"i called honeywell, and a woman i talked to said that she was going to talk me through putting it back together.",putting,VBG,together,RB,2,NO,0
2070,8,1,"i said no, thank you, and ended the conversation.",conversation,NN,ended,VBD,1,NO,0
2070,10,1,"i will buy a different brand of thermostat from home depot, where i can easily return it if it does not work.",brand,NN,different,JJ,8,NO,0
2070,10,1,"i will buy a different brand of thermostat from home depot, where i can easily return it if it does not work.",brand,NN,buy,VB,2,NO,0
2070,10,1,"i will buy a different brand of thermostat from home depot, where i can easily return it if it does not work.",return,VB,depot,NN,1,NO,0
2070,10,1,"i will buy a different brand of thermostat from home depot, where i can easily return it if it does not work.",return,VB,easily,RB,1,NO,0
2071,1,1,"this thermostat was a good price, had decent ratings, and had the features i wanted.",price,NN,good,JJ,25,Costs,1
2071,1,1,"this thermostat was a good price, had decent ratings, and had the features i wanted.",price,NN,good,JJ,25,Feelings,1
2071,1,1,"this thermostat was a good price, had decent ratings, and had the features i wanted.",wanted,VBD,features,NNS,1,NO,0
2071,2,1,"so far, it is done everything i need it to.",everything,NN,done,VBN,1,NO,0
2071,2,1,"so far, it is done everything i need it to.",need,VBP,everything,NN,4,NO,0
2071,2,1,"so far, it is done everything i need it to.",done,VBN,far,RB,1,NO,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,people,NNS,other,JJ,1,NO,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,people,NNS,said,VBN,1,NO,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,agree,VB,sure,JJ,1,Control/Occupancy,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,agree,VB,sure,JJ,1,Easy/Hard,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,program,VB,simple,JJ,2,Control/Occupancy,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,program,VB,simple,JJ,2,Easy/Hard,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,said,VBN,simple,JJ,1,NO,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,agree,VB,simple,JJ,1,Control/Occupancy,0
2071,3,1,i am not sure if i would agree that it is as simple to program as other people have said.,agree,VB,simple,JJ,1,Easy/Hard,0
2071,4,2,it seems like it could still be confusing to people.,confusing,VBG,still,RB,1,NO,-1
2071,5,1,"if you never figured out how to make your vcr stop flashing 12 : 00, this may still be tricky for you.",vcr,NN,stop,VB,1,NO,0
2071,5,1,"if you never figured out how to make your vcr stop flashing 12 : 00, this may still be tricky for you.",figured,VBD,tricky,JJ,1,NO,-1
2071,5,1,"if you never figured out how to make your vcr stop flashing 12 : 00, this may still be tricky for you.",figured,VBD,never,RB,1,NO,0
2071,6,1,"the good news is, you can ask your 5 year old kid to program it for you.",year,NN,old,JJ,19,NO,0
2071,6,1,"the good news is, you can ask your 5 year old kid to program it for you.",news,NN,good,JJ,1,NO,1
2071,6,1,"the good news is, you can ask your 5 year old kid to program it for you.",kid,NN,old,JJ,1,NO,0
2071,6,1,"the good news is, you can ask your 5 year old kid to program it for you.",kid,NN,ask,VB,1,NO,0
2072,1,1,i was somewhat hesitant about buying/installing this thermostat.,thermostat,NN,buying/installing,VBG,1,NO,0
2072,2,1,my system was on the blink and i thought it was my older honeywell thermostat on the fritz.,thermostat,NN,older,JJR,6,NO,0
2072,2,1,my system was on the blink and i thought it was my older honeywell thermostat on the fritz.,thermostat,NN,thought,VBD,2,NO,0
2072,4,1,"the instructions were simple and straight forward, install was completed within 1/2 an hour.",instructions,NNS,simple,JJ,3,Installation,0
2072,4,1,"the instructions were simple and straight forward, install was completed within 1/2 an hour.",install,NN,completed,VBN,1,NO,0
2072,4,1,"the instructions were simple and straight forward, install was completed within 1/2 an hour.",completed,VBN,simple,JJ,1,NO,0
2072,4,1,"the instructions were simple and straight forward, install was completed within 1/2 an hour.",completed,VBN,forward,RB,1,NO,0
2072,5,1,"alas, the thermostat was not the problem : i had dirty contacts to the heating elements.",contacts,NNS,dirty,JJ,1,NO,-1
2072,6,1,the installation manual provides several different configurations - it was needed as my configuration was slightly different from the `` standard '' one.,configuration,NN,different,JJ,1,NO,0
2072,6,1,the installation manual provides several different configurations - it was needed as my configuration was slightly different from the `` standard '' one.,configurations,NNS,several,JJ,1,NO,0
2072,6,1,the installation manual provides several different configurations - it was needed as my configuration was slightly different from the `` standard '' one.,configurations,NNS,different,JJ,2,NO,0
2072,6,1,the installation manual provides several different configurations - it was needed as my configuration was slightly different from the `` standard '' one.,manual,NN,provides,VBZ,1,NO,0
2072,6,1,the installation manual provides several different configurations - it was needed as my configuration was slightly different from the `` standard '' one.,configurations,NNS,provides,VBZ,1,NO,0
2072,6,1,the installation manual provides several different configurations - it was needed as my configuration was slightly different from the `` standard '' one.,needed,VBN,different,JJ,1,NO,0
2072,7,1,one caveat - you will need precision screwdrivers.,screwdrivers,NNS,need,VB,1,NO,0
2072,7,1,one caveat - you will need precision screwdrivers.,need,VB,caveat,NN,1,NO,0
2072,8,1,the programming is simple and a plus i was not really looking for.,programming,NN,simple,JJ,9,Control/Occupancy,0
2072,8,1,the programming is simple and a plus i was not really looking for.,programming,NN,simple,JJ,9,Connectivity/application,0
2072,8,1,the programming is simple and a plus i was not really looking for.,programming,NN,simple,JJ,9,Easy/Hard,0
2072,8,1,the programming is simple and a plus i was not really looking for.,plus,NN,simple,JJ,1,NO,0
2072,8,1,the programming is simple and a plus i was not really looking for.,looking,VBG,plus,NN,1,NO,0
2072,8,1,the programming is simple and a plus i was not really looking for.,looking,VBG,really,RB,1,NO,0
2072,9,1,i use the factory setting and will over-ride the thermostat when i want it hotter in my house - i am sure i will do the same as far as cooling when the weather gets warmer.,weather,NN,warmer,JJR,1,NO,1
2072,9,1,i use the factory setting and will over-ride the thermostat when i want it hotter in my house - i am sure i will do the same as far as cooling when the weather gets warmer.,setting,NN,use,VBP,2,NO,0
2072,9,1,i use the factory setting and will over-ride the thermostat when i want it hotter in my house - i am sure i will do the same as far as cooling when the weather gets warmer.,thermostat,NN,over-ride,VB,1,NO,0
2072,9,1,i use the factory setting and will over-ride the thermostat when i want it hotter in my house - i am sure i will do the same as far as cooling when the weather gets warmer.,gets,VBZ,warmer,JJR,3,NO,1
2072,9,1,i use the factory setting and will over-ride the thermostat when i want it hotter in my house - i am sure i will do the same as far as cooling when the weather gets warmer.,want,VBP,hotter,JJR,1,NO,0
2072,9,1,i use the factory setting and will over-ride the thermostat when i want it hotter in my house - i am sure i will do the same as far as cooling when the weather gets warmer.,use,VBP,sure,JJ,2,NO,0
2072,9,1,i use the factory setting and will over-ride the thermostat when i want it hotter in my house - i am sure i will do the same as far as cooling when the weather gets warmer.,cooling,VBG,warmer,JJR,1,NO,1
2072,10,1,i great deal overall.,deal,NN,overall,RB,2,NO,0
2073,1,1,my apartment is thermostat has gone `` kaput '' and i decided to replace it myself with the permission of my landlord.,apartment,NN,gone,VBN,1,NO,0
2073,1,1,my apartment is thermostat has gone `` kaput '' and i decided to replace it myself with the permission of my landlord.,thermostat,NN,gone,VBN,2,Installation,0
2073,2,1,he gave me the go-ahead when i told him it would only be $ 25.,go-ahead,NN,gave,VBD,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",directions,NNS,clear,JJ,8,Easy/Hard,1
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",unit,NN,old,JJ,22,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",unit,NN,new,JJ,13,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",terminals,NNS,marked,VBN,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",wires,NNS,label,VB,10,Installation,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",wires,NNS,label,VB,10,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",sheet,NN,using,VBG,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",disconnecting,VBG,unit,NN,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",using,VBG,wires,NNS,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",provided,VBN,sheet,NN,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",label,VB,able,JJ,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",marked,VBN,able,JJ,1,NO,0
2073,3,1,"the directions were very clear, and thankfully, the old unit i was disconnecting had its terminals marked i was able to very easily label the wires using the provided label sheet and re-connect them to this new honeywell unit.",label,VB,easily,RB,1,NO,0
2073,4,1,there are a few things about this unit that preclude me from giving me a five-star review.,things,NNS,few,JJ,3,NO,0
2073,4,1,there are a few things about this unit that preclude me from giving me a five-star review.,review,NN,giving,VBG,2,NO,0
2073,4,1,there are a few things about this unit that preclude me from giving me a five-star review.,preclude,VBP,things,NNS,1,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",clips,NNS,inside,JJ,1,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",plastic,NN,middle,JJ,1,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",panel,NN,front,JJ,8,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",clips,NNS,designed,VBN,1,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",panel,NN,holding,VBG,1,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",holding,VBG,clips,NNS,1,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",designed,VBN,firstly,RB,1,NO,0
2073,5,1,"firstly, the inside clips holding the middle plastic panel to the front panel are poorly designed.",designed,VBN,poorly,RB,1,NO,-1
2073,6,1,they do not fasten very well.,fasten,VB,well,RB,1,NO,1
2073,7,1,"next, the thermostat read 80+ degrees for at least a half-hour after i installed it.",thermostat,NN,read,VBD,1,NO,0
2073,7,1,"next, the thermostat read 80+ degrees for at least a half-hour after i installed it.",degrees,NNS,read,VBD,3,NO,0
2073,7,1,"next, the thermostat read 80+ degrees for at least a half-hour after i installed it.",half-hour,NN,least,RBS,1,NO,0
2073,7,1,"next, the thermostat read 80+ degrees for at least a half-hour after i installed it.",read,VBD,next,RB,1,NO,0
2073,8,1,"no, the package was not sitting outside in the heat before i brought it in.",package,NN,sitting,VBG,1,NO,0
2073,8,1,"no, the package was not sitting outside in the heat before i brought it in.",sitting,VBG,outside,RB,1,NO,0
2073,9,1,eventually it read the proper ambient temperature compared to some meat/brewing thermometers i had sitting around.,temperature,NN,proper,JJ,2,Comfort/HVAC,1
2073,9,1,eventually it read the proper ambient temperature compared to some meat/brewing thermometers i had sitting around.,temperature,NN,read,VBD,1,NO,0
2073,9,1,eventually it read the proper ambient temperature compared to some meat/brewing thermometers i had sitting around.,meat/brewing,VBG,thermometers,NNS,1,NO,0
2073,9,1,eventually it read the proper ambient temperature compared to some meat/brewing thermometers i had sitting around.,sitting,VBG,thermometers,NNS,1,NO,0
2073,9,1,eventually it read the proper ambient temperature compared to some meat/brewing thermometers i had sitting around.,read,VBD,eventually,RB,1,NO,0
2073,9,1,eventually it read the proper ambient temperature compared to some meat/brewing thermometers i had sitting around.,sitting,VBG,around,RB,1,NO,0
2073,10,1,"lastly, the lcd panel seems to have some sort of dirt or dust from the factory in the lower-right corner.",corner,NN,lower-right,JJ,1,NO,0
2073,10,1,"lastly, the lcd panel seems to have some sort of dirt or dust from the factory in the lower-right corner.",panel,NN,seems,VBZ,1,NO,0
2073,10,1,"lastly, the lcd panel seems to have some sort of dirt or dust from the factory in the lower-right corner.",seems,VBZ,lastly,RB,1,NO,0
2073,11,1,none of these issues make the unit less functional,unit,NN,functional,JJ,1,NO,0
2073,11,1,none of these issues make the unit less functional,none,NN,make,VBP,1,NO,0
2073,11,1,none of these issues make the unit less functional,make,VBP,functional,JJ,1,NO,0
2073,11,2,it is a clear reminder of how little it costs.,reminder,NN,clear,JJ,1,NO,1
2073,11,2,it is a clear reminder of how little it costs.,costs,VBZ,little,JJ,1,NO,0
2073,13,1,"in the end, i had no issues installing it and it operates my heater without issue.",heater,NN,operates,VBZ,1,NO,0
2073,13,1,"in the end, i had no issues installing it and it operates my heater without issue.",installing,VBG,issues,NNS,2,NO,-1
